Gene,SRR647673,SRR647674,SRR647675,avgLogExpr,LogFC.73.74,LogFC.73.75,LogFC.74.75
gene:MSMEG_0179,9.287539532,10.04967755,9.814507262,9.717241447,-0.762138016,-0.52696773,0.235170286
gene:MSMEG_0180,7.935569579,8.370894601,8.164786853,8.157083678,-0.435325021,-0.229217274,0.206107748
gene:MSMEG_0181,7.965681107,7.136312184,7.195639447,7.432544246,0.829368923,0.77004166,-0.059327263
gene:MSMEG_0182,7.519670834,7.612349435,7.838613194,7.656877821,-0.092678601,-0.31894236,-0.226263759
gene:MSMEG_0183,8.081180234,8.121693542,7.930883003,8.044585593,-0.040513308,0.150297231,0.190810538
gene:MSMEG_0184,10.1068782,9.946342868,9.953370194,10.00219709,0.16053533,0.153508004,-0.007027326
gene:MSMEG_0185,10.75002228,9.542176095,9.482152418,9.924783597,1.207846182,1.267869859,0.060023677
gene:MSMEG_0186,7.014863157,6.940772728,6.989449476,6.981695121,0.074090429,0.025413681,-0.048676748
gene:MSMEG_0187,10.46477014,10.65273442,10.61519985,10.57756814,-0.187964279,-0.150429701,0.037534578
gene:MSMEG_0188,9.577526732,10.41400089,10.23749032,10.07633931,-0.836474154,-0.659963591,0.176510563
gene:MSMEG_0189,7.464671151,7.339571342,7.413608649,7.405950381,0.125099809,0.051062502,-0.074037307
gene:MSMEG_0190,7.857538707,7.793272313,7.825746891,7.825519303,0.064266394,0.031791816,-0.032474578
gene:MSMEG_0191,9.106533657,8.459053064,8.278900151,8.614828957,0.647480593,0.827633506,0.180152913
gene:MSMEG_0192,7.819886461,8.41401637,8.216473209,8.150125347,-0.594129908,-0.396586747,0.197543161
gene:MSMEG_0193,11.77768706,11.15292341,11.28397026,11.40486024,0.624763658,0.493716803,-0.131046855
gene:MSMEG_0194,12.33293854,12.08687907,12.35967614,12.25983125,0.246059469,-0.026737601,-0.272797071
gene:MSMEG_0195,9.2217196,8.766202216,8.828835058,8.938918958,0.455517385,0.392884543,-0.062632842
gene:MSMEG_0196,7.169151868,7.496072063,7.495882132,7.387035354,-0.326920196,-0.326730265,0.000189931
gene:MSMEG_0197,4.783552877,5.621389571,5.613075938,5.339339462,-0.837836694,-0.829523062,0.008313633
gene:MSMEG_0198,8.659060498,7.870366305,7.802220621,8.110549141,0.788694193,0.856839877,0.068145684
gene:MSMEG_0200,8.629773027,8.845632054,8.73619403,8.737199704,-0.215859027,-0.106421002,0.109438025
gene:MSMEG_0201,10.26708209,10.07442434,9.907292502,10.08293298,0.192657753,0.359789587,0.167131834
gene:MSMEG_0202,10.74745481,12.27180517,12.10161161,11.7069572,-1.524350353,-1.354156798,0.170193555
gene:MSMEG_0203,11.03713638,10.29615072,10.02153248,10.45160653,0.740985651,1.0156039,0.274618249
gene:MSMEG_0204,7.868855931,7.416224121,7.182026308,7.489035453,0.45263181,0.686829623,0.234197813
gene:MSMEG_0205,4.443962093,5.225930425,5.018952395,4.896281638,-0.781968332,-0.574990302,0.20697803
gene:MSMEG_0206,9.968139499,10.10437637,10.00892045,10.02714544,-0.13623687,-0.040780953,0.095455918
gene:MSMEG_0207,7.457847553,7.64139303,7.423646794,7.507629126,-0.183545477,0.034200759,0.217746237
gene:MSMEG_0208,10.05206534,9.642483876,9.507738972,9.734096062,0.409581464,0.544326367,0.134744904
gene:MSMEG_0209,9.50598337,9.135680702,9.071367603,9.237677225,0.370302668,0.434615766,0.064313099
gene:MSMEG_0210,12.33640749,11.81562155,11.60478012,11.91893639,0.52078594,0.731627365,0.210841425
gene:MSMEG_0211,11.53350442,11.54835209,11.84008839,11.6406483,-0.014847677,-0.306583976,-0.2917363
gene:MSMEG_0212,10.24353309,9.70022344,9.613378552,9.852378361,0.543309651,0.630154539,0.086844888
gene:MSMEG_0213,11.53959922,10.33995893,10.34474687,10.74143501,1.199640285,1.194852352,-0.004787934
gene:MSMEG_0214,10.99638116,11.17792187,11.26038575,11.14489626,-0.181540711,-0.264004596,-0.082463885
gene:MSMEG_0215,12.72029971,11.32587509,11.68248241,11.9095524,1.394424611,1.037817293,-0.356607317
gene:MSMEG_0216,14.21624605,13.81666611,13.93242334,13.98844517,0.399579941,0.283822712,-0.11575723
gene:MSMEG_0217,9.787077799,9.954850884,10.07458259,9.938837092,-0.167773085,-0.287504795,-0.11973171
gene:MSMEG_0218,8.700019459,8.949792749,9.208253123,8.952688444,-0.249773289,-0.508233663,-0.258460374
gene:MSMEG_0219,11.84756223,11.76501646,12.10566633,11.90608167,0.082545769,-0.258104104,-0.340649874
gene:MSMEG_0220,10.21574175,10.14083176,10.58653939,10.31437097,0.074909991,-0.370797638,-0.445707629
gene:MSMEG_0221,11.69769202,10.90822914,11.15994636,11.25528917,0.789462875,0.537745659,-0.251717216
gene:MSMEG_0222,11.21458473,11.16311083,11.17861519,11.18543692,0.051473896,0.035969539,-0.015504357
gene:MSMEG_0223,8.580511374,9.077763415,9.181915063,8.946729951,-0.497252041,-0.601403689,-0.104151648
gene:MSMEG_0224,11.82731972,12.19715812,12.06564631,12.03004138,-0.369838401,-0.238326596,0.131511805
gene:MSMEG_0225,14.68646518,14.3063932,14.1892604,14.3940396,0.380071985,0.49720478,0.117132796
gene:MSMEG_0226,11.73233408,11.06884411,11.03329601,11.27815807,0.66348997,0.699038068,0.035548098
gene:MSMEG_0227,10.42441703,10.94511395,10.66050829,10.67667976,-0.520696921,-0.236091258,0.284605663
gene:MSMEG_0228,10.41675628,10.37662156,10.26949907,10.35429231,0.040134722,0.147257208,0.107122486
gene:MSMEG_0229,13.81769974,13.7737791,13.50719673,13.69955852,0.043920641,0.31050301,0.266582368
gene:MSMEG_0230,10.28597089,11.1670716,10.88596319,10.77966856,-0.881100706,-0.5999923,0.281108406
gene:MSMEG_0231,11.19479967,10.93729451,10.75818121,10.96342513,0.257505165,0.43661846,0.179113295
gene:MSMEG_0232,9.111585756,9.816699836,9.691603474,9.539963022,-0.70511408,-0.580017718,0.125096362
gene:MSMEG_0233,13.65121794,13.84666456,13.86000784,13.78596345,-0.19544662,-0.208789893,-0.013343274
gene:MSMEG_0234,14.48031424,13.93463168,14.21634918,14.2104317,0.545682559,0.263965061,-0.281717498
gene:MSMEG_0235,11.29598207,11.0162873,10.99053064,11.10093334,0.279694764,0.305451425,0.02575666
gene:MSMEG_0236,10.11554879,10.72704153,10.66365153,10.50208062,-0.611492736,-0.548102741,0.063389996
gene:MSMEG_0237,10.20610744,10.35879043,10.20399519,10.25629768,-0.152682993,0.002112249,0.154795242
gene:MSMEG_0238,11.08569473,11.42143441,11.23716644,11.24809853,-0.335739679,-0.151471706,0.184267973
gene:MSMEG_0239,13.13867794,13.23394038,12.99992979,13.1241827,-0.095262435,0.138748157,0.234010592
gene:MSMEG_0240,12.90036155,12.11429369,12.17888613,12.39784713,0.786067861,0.721475422,-0.064592439
gene:MSMEG_0241,14.19329838,13.5660043,13.77893375,13.84607881,0.627294077,0.414364629,-0.212929447
gene:MSMEG_0242,11.55572374,10.90541783,10.87870803,11.1132832,0.650305905,0.67701571,0.026709805
gene:MSMEG_0243,14.91535771,15.04754827,14.82154986,14.92815195,-0.132190558,0.093807849,0.225998406
gene:MSMEG_0244,12.53086622,13.46544862,13.30976841,13.10202775,-0.934582393,-0.778902183,0.15568021
gene:MSMEG_0245,9.3016227,9.591060292,9.619426619,9.504036537,-0.289437592,-0.317803919,-0.028366327
gene:MSMEG_0246,11.49549982,12.01374591,11.94884884,11.81936486,-0.518246086,-0.45334902,0.064897066
gene:MSMEG_0247,10.59193306,10.42503749,10.45838455,10.49178503,0.16689557,0.133548505,-0.033347065
gene:MSMEG_0248,9.77133204,10.55395376,10.36670563,10.23066381,-0.782621719,-0.595373591,0.187248128
gene:MSMEG_0249,11.82753617,11.53278035,11.5979905,11.65276901,0.29475582,0.229545664,-0.065210156
gene:MSMEG_0250,14.31790601,14.15794751,14.28818125,14.25467826,0.159958499,0.029724754,-0.130233745
gene:MSMEG_0251,13.42963914,12.53641188,12.53757858,12.8345432,0.893227258,0.892060559,-0.0011667
gene:MSMEG_0252,12.33870668,11.66854906,11.9200674,11.97577438,0.670157622,0.418639284,-0.251518338
gene:MSMEG_0253,9.972958774,10.60414049,10.37165476,10.31625134,-0.631181716,-0.398695988,0.232485729
gene:MSMEG_0254,10.29190467,10.69765722,10.54029279,10.50995156,-0.405752556,-0.248388125,0.157364431
gene:MSMEG_0255,14.18178192,14.01808496,14.16803641,14.12263443,0.163696961,0.013745512,-0.149951449
gene:MSMEG_0256,11.26499191,9.606448646,9.493265149,10.12156857,1.658543269,1.771726765,0.113183497
gene:MSMEG_0257,9.868073011,9.417461686,9.501058444,9.595531047,0.450611326,0.367014567,-0.083596759
gene:MSMEG_0258,6.275314226,6.746310101,6.686632289,6.569418872,-0.470995875,-0.411318064,0.059677811
gene:MSMEG_0259,8.893211504,8.695967416,8.627042439,8.738740453,0.197244088,0.266169065,0.068924977
gene:MSMEG_0260,8.649644955,8.760708528,8.913842879,8.774732121,-0.111063574,-0.264197925,-0.153134351
gene:MSMEG_0261,11.78978708,11.9335098,11.87802278,11.86710655,-0.143722716,-0.088235695,0.055487022
gene:MSMEG_0262,10.01067473,10.40622954,10.42337284,10.28009237,-0.395554808,-0.412698106,-0.017143298
gene:MSMEG_0263,9.691638963,10.11317186,10.25701493,10.02060859,-0.421532897,-0.565375972,-0.143843074
gene:MSMEG_0264,10.48019537,10.03784028,10.16204302,10.22669289,0.44235509,0.318152345,-0.124202745
gene:MSMEG_0265,6.709249246,6.529296023,7.793517982,7.01068775,0.179953223,-1.084268736,-1.264221959
gene:MSMEG_0266,10.09359559,9.906044485,10.6608168,10.22015229,0.187551101,-0.56722121,-0.754772312
gene:MSMEG_0267,9.590539761,9.97023969,10.99445949,10.18507965,-0.37969993,-1.403919733,-1.024219804
gene:MSMEG_0268,10.03739695,10.52023545,10.59129447,10.38297562,-0.482838504,-0.553897523,-0.071059019
gene:MSMEG_0269,10.77735696,8.971692537,9.012100537,9.587050011,1.80566442,1.76525642,-0.040408
gene:MSMEG_0270,10.95944118,9.451926009,9.548263315,9.986543503,1.507515174,1.411177869,-0.096337305
gene:MSMEG_0271,7.400342251,7.133993635,7.009171857,7.181169248,0.266348617,0.391170395,0.124821778
gene:MSMEG_0272,6.574382507,5.608195677,5.410838108,5.864472097,0.96618683,1.163544399,0.197357568
gene:MSMEG_0273,3.080601534,3.4370262,3.261061293,3.259563009,-0.356424666,-0.18045976,0.175964906
gene:MSMEG_0274,3.372202462,3.611052773,3.406619544,3.463291593,-0.23885031,-0.034417082,0.204433228
gene:MSMEG_0275,2.748408393,3.049063961,2.874546091,2.890672815,-0.300655569,-0.126137698,0.174517871
gene:MSMEG_0276,6.339677662,5.989219755,5.638237977,5.989045131,0.350457907,0.701439684,0.350981778
gene:MSMEG_0277,4.321610633,5.042456005,4.853173149,4.739079929,-0.720845373,-0.531562517,0.189282856
gene:MSMEG_0278,7.714537101,7.619924299,7.929926925,7.754796108,0.094612802,-0.215389824,-0.310002626
gene:MSMEG_0279,8.983102778,8.656494106,8.975313243,8.871636709,0.326608672,0.007789535,-0.318819137
gene:MSMEG_0280,8.678055192,9.080005442,9.349885642,9.035982092,-0.40195025,-0.67183045,-0.269880199
gene:MSMEG_0281,8.888584672,8.474747711,8.563324234,8.642218872,0.413836961,0.325260437,-0.088576524
gene:MSMEG_0282,10.81809982,9.529162108,9.668963466,10.00540846,1.288937713,1.149136355,-0.139801358
gene:MSMEG_0283,8.859043367,9.2093922,9.213556264,9.093997277,-0.350348833,-0.354512898,-0.004164064
gene:MSMEG_0284,8.699885377,8.956381146,8.89781838,8.851361634,-0.25649577,-0.197933004,0.058562766
gene:MSMEG_0285,8.049169858,8.089498069,7.979117157,8.039261695,-0.040328211,0.070052701,0.110380912
gene:MSMEG_0286,6.532438485,6.405717135,6.482263717,6.473473113,0.12672135,0.050174768,-0.076546582
gene:MSMEG_0287,8.433322522,7.336331839,7.273668037,7.681107466,1.096990684,1.159654485,0.062663802
gene:MSMEG_0288,5.870398429,6.813623986,6.463687681,6.382570032,-0.943225557,-0.593289252,0.349936305
gene:MSMEG_0289,8.359547093,9.093090181,8.934537026,8.795724766,-0.733543088,-0.574989933,0.158553155
gene:MSMEG_0290,10.45799553,10.08344935,9.914579388,10.15200809,0.374546183,0.543416145,0.168869962
gene:MSMEG_0291,8.474459722,8.344518246,8.294664942,8.371214303,0.129941475,0.17979478,0.049853304
gene:MSMEG_0292,5.007284363,5.514227533,5.585800811,5.369104236,-0.50694317,-0.578516448,-0.071573278
gene:MSMEG_0293,9.375810371,8.686375311,8.750279745,8.937488476,0.68943506,0.625530625,-0.063904435
gene:MSMEG_0294,9.209174295,8.281478803,8.370611868,8.620421655,0.927695493,0.838562428,-0.089133065
gene:MSMEG_0295,8.203836694,8.179326686,8.291734687,8.224966022,0.024510008,-0.087897993,-0.112408001
gene:MSMEG_0296,7.046820724,8.506758223,8.519377826,8.024318925,-1.459937499,-1.472557102,-0.012619603
gene:MSMEG_0297,7.578326033,6.852463234,6.858014868,7.096268045,0.725862799,0.720311165,-0.005551634
gene:MSMEG_0298,5.11753905,5.205119123,5.292541887,5.205066687,-0.087580072,-0.175002837,-0.087422764
gene:MSMEG_0299,8.231649233,7.935903827,7.910346899,8.025966653,0.295745406,0.321302335,0.025556929
gene:MSMEG_0300,10.44635614,9.603511947,9.746853087,9.932240393,0.842844196,0.699503056,-0.14334114
gene:MSMEG_0301,10.10432209,10.39881524,10.46727476,10.3234707,-0.294493144,-0.36295267,-0.068459527
gene:MSMEG_0302,9.099338586,9.245145594,9.20904874,9.184510973,-0.145807008,-0.109710154,0.036096854
gene:MSMEG_0303,8.230515714,8.971924482,9.001509478,8.734649891,-0.741408768,-0.770993764,-0.029584996
gene:MSMEG_0304,10.11540974,9.982968093,10.01020416,10.036194,0.132441651,0.105205581,-0.027236069
gene:MSMEG_0305,11.16063376,10.03275979,10.26618141,10.48652499,1.12787397,0.894452358,-0.233421612
gene:MSMEG_0306,6.218634816,7.357705617,7.118013514,6.898117983,-1.139070801,-0.899378698,0.239692103
gene:MSMEG_0307,7.172433977,8.091584843,7.974634079,7.746217633,-0.919150867,-0.802200102,0.116950765
gene:MSMEG_0308,9.546323185,9.072654173,8.94707166,9.188683006,0.473669012,0.599251525,0.125582513
gene:MSMEG_0309,11.19810907,11.51483999,11.43953003,11.3841597,-0.316730918,-0.241420954,0.075309964
gene:MSMEG_0311,11.67612536,12.13921793,12.27403054,12.02979128,-0.463092575,-0.597905183,-0.134812608
gene:MSMEG_0312,10.99610414,10.52595679,10.41230254,10.64478782,0.470147351,0.583801602,0.113654251
gene:MSMEG_0313,11.91015893,11.8929422,11.40161059,11.73490391,0.017216727,0.508548333,0.491331606
gene:MSMEG_0314,13.16910053,12.24701065,11.79595255,12.40402124,0.922089881,1.373147976,0.451058095
gene:MSMEG_0315,11.0497842,11.57150807,11.48185419,11.36771548,-0.521723865,-0.432069984,0.089653881
gene:MSMEG_0316,10.69208309,10.98664084,10.69990116,10.79287503,-0.294557758,-0.007818079,0.286739679
gene:MSMEG_0317,13.88845446,14.24827752,14.16954729,14.10209309,-0.35982306,-0.281092829,0.078730231
gene:MSMEG_0318,10.54100498,9.830174626,9.866333253,10.07917095,0.710830357,0.674671731,-0.036158626
gene:MSMEG_0319,12.48998467,11.2878923,11.4556184,11.74449845,1.20209237,1.034366262,-0.167726108
gene:MSMEG_0320,9.166962924,7.956367333,7.971785522,8.365038593,1.210595591,1.195177402,-0.015418189
gene:MSMEG_0321,12.46164782,12.13744615,11.90133165,12.16680854,0.324201672,0.560316168,0.236114496
gene:MSMEG_0323,7.849849049,8.171856289,7.977508628,7.999737989,-0.32200724,-0.127659579,0.194347661
gene:MSMEG_0324,5.231776895,5.309296347,5.276779876,5.272617706,-0.077519452,-0.045002981,0.032516472
gene:MSMEG_0325,6.16828433,6.047713648,5.983869725,6.066622567,0.120570682,0.184414605,0.063843923
gene:MSMEG_0326,9.03686805,8.495373265,8.338732042,8.623657786,0.541494785,0.698136008,0.156641223
gene:MSMEG_0327,8.437609709,7.907239079,7.890908452,8.078585747,0.53037063,0.546701257,0.016330628
gene:MSMEG_0328,5.99272834,6.370776525,6.268403397,6.210636087,-0.378048185,-0.275675056,0.102373128
gene:MSMEG_0329,6.881724228,7.54720031,7.574799279,7.334574606,-0.665476082,-0.693075051,-0.027598969
gene:MSMEG_0330,9.441577669,9.814024078,9.741614686,9.665738811,-0.372446409,-0.300037017,0.072409392
gene:MSMEG_0331,10.23967648,9.974656646,9.887611284,10.03398147,0.265019836,0.352065197,0.087045362
gene:MSMEG_0332,8.447818749,9.135105666,8.68340123,8.755441882,-0.687286917,-0.235582481,0.451704436
gene:MSMEG_0333,10.07493809,9.531752436,9.21460373,9.607098084,0.54318565,0.860334356,0.317148706
gene:MSMEG_0334,10.4103907,9.666144988,9.382726877,9.819754188,0.744245711,1.027663823,0.283418112
gene:MSMEG_0335,8.554210709,8.052032862,7.805000958,8.13708151,0.502177848,0.749209752,0.247031904
gene:MSMEG_0336,9.992545269,8.339156375,8.100607434,8.810769693,1.653388894,1.891937835,0.23854894
gene:MSMEG_0337,10.05535015,9.569729872,9.359784002,9.661621343,0.485620282,0.695566152,0.209945871
gene:MSMEG_0338,9.518665979,9.004495689,8.781126106,9.101429258,0.51417029,0.737539873,0.223369583
gene:MSMEG_0339,8.83315382,8.821817033,8.499977443,8.718316099,0.011336787,0.333176377,0.32183959
gene:MSMEG_0340,8.566716079,8.441693354,8.026690538,8.345033324,0.125022725,0.540025541,0.415002816
gene:MSMEG_0341,8.302803591,9.123076063,8.740943555,8.722274403,-0.820272472,-0.438139964,0.382132509
gene:MSMEG_0342,9.055454728,8.627722446,8.491977696,8.725051623,0.427732282,0.563477032,0.13574475
gene:MSMEG_0343,8.826262441,9.356677741,9.197869876,9.126936686,-0.5304153,-0.371607435,0.158807865
gene:MSMEG_0344,6.895543452,7.898331848,7.647773891,7.48054973,-1.002788397,-0.752230439,0.250557958
gene:MSMEG_0345,7.301245884,8.034319193,7.780399794,7.705321623,-0.733073309,-0.47915391,0.253919399
gene:MSMEG_0346,9.766536395,8.755351557,8.871294986,9.131060979,1.011184838,0.895241409,-0.115943428
gene:MSMEG_0347,7.978370621,8.527846356,8.38324702,8.296487999,-0.549475734,-0.404876399,0.144599336
gene:MSMEG_0348,8.943536412,9.011528676,8.867968359,8.941011149,-0.067992264,0.075568053,0.143560317
gene:MSMEG_0349,8.747230903,8.876983486,8.906477749,8.843564046,-0.129752583,-0.159246846,-0.029494263
gene:MSMEG_0350,10.06595316,8.973906039,9.103748094,9.381202431,1.092047122,0.962205067,-0.129842055
gene:MSMEG_0351,9.938396722,9.597986559,9.522418588,9.686267289,0.340410162,0.415978134,0.075567972
gene:MSMEG_0352,9.410263066,9.479339647,9.313066095,9.400889603,-0.069076582,0.09719697,0.166273552
gene:MSMEG_0353,7.221337434,8.499262183,8.402586955,8.041062191,-1.277924749,-1.181249521,0.096675228
gene:MSMEG_0354,6.956585174,7.554848771,7.680687225,7.397373723,-0.598263597,-0.724102051,-0.125838454
gene:MSMEG_0355,10.4255425,9.645015786,9.834328868,9.968295718,0.780526714,0.591213631,-0.189313083
gene:MSMEG_0356,9.52372812,9.299473783,9.671883637,9.498361847,0.224254337,-0.148155517,-0.372409854
gene:MSMEG_0357,9.719607521,9.670203915,9.715853013,9.70188815,0.049403606,0.003754508,-0.045649097
gene:MSMEG_0358,10.89219854,10.63192821,10.49325639,10.67246105,0.260270326,0.398942146,0.13867182
gene:MSMEG_0359,13.07841252,13.30743515,13.19249291,13.1927802,-0.22902263,-0.114080389,0.114942241
gene:MSMEG_0360,13.27390909,12.76388974,12.61514517,12.88431467,0.510019354,0.658763919,0.148744565
gene:MSMEG_0361,12.77549,12.10335305,12.26600743,12.38161683,0.672136946,0.509482571,-0.162654375
gene:MSMEG_0362,12.09386972,11.01806628,11.03941674,11.38378425,1.075803441,1.054452975,-0.021350466
gene:MSMEG_0363,11.45508232,11.92887897,11.71942491,11.70112873,-0.473796648,-0.264342595,0.209454053
gene:MSMEG_0364,9.235439718,10.26362995,9.912108643,9.803726102,-1.028190229,-0.676668925,0.351521304
gene:MSMEG_0365,11.85519699,12.03496367,11.88424492,11.92480186,-0.17976668,-0.029047927,0.150718753
gene:MSMEG_0366,13.58443952,11.54713199,11.67938809,12.27031987,2.037307537,1.905051428,-0.132256109
gene:MSMEG_0367,11.55781293,11.25527631,11.20408434,11.33905786,0.302536623,0.353728594,0.051191971
gene:MSMEG_0368,11.86597389,12.32488486,12.18017117,12.12367664,-0.45891097,-0.314197285,0.144713685
gene:MSMEG_0369,11.31314066,11.37234983,11.17174305,11.28574451,-0.059209174,0.141397604,0.200606778
gene:MSMEG_0370,13.79406415,14.06980723,13.85406453,13.90597864,-0.275743079,-0.060000385,0.215742694
